,user_id,policy_id,rating,timestamp
1151,200,3,4,12774200
1152,201,1,2,14228626
1153,201,2,1,20372053
1154,201,3,4,21620582
1155,201,4,5,17288504
1156,201,5,4,13586028
1157,201,6,2,20614748
1158,201,7,2,20251255
1159,202,1,2,16288193
1160,202,2,5,16441254
1161,202,3,2,20508225
1162,203,1,2,18452688
1163,203,2,1,20292877
1164,203,3,2,19589766
1165,203,4,4,16630898
1166,203,5,2,18058710
1167,203,6,2,15372573
1168,204,1,4,16403543
1169,204,2,1,12515809
1170,204,3,5,22250953
1171,204,4,3,16600957
1172,204,5,2,15814083
1173,204,6,3,14721111
1174,204,7,5,21703151
1175,205,1,3,21942970
1176,205,2,4,13890474
1177,205,3,4,21131783
1178,205,4,2,15125973
1179,206,1,4,18558476
1180,206,2,5,21771753
1181,206,3,5,21238341
1182,207,1,1,13332054
1183,207,2,3,19375697
1184,207,3,1,14138910
1185,207,4,2,14425795
1186,207,5,3,13683695
1187,207,6,5,18912641
1188,207,7,4,19171811
1189,208,1,4,21726723
1190,208,2,2,21793102
1191,208,3,2,13309054
1192,208,4,1,19722168
1193,208,5,4,17097819
1194,209,1,4,12795567
1195,209,2,4,16187375
1196,209,3,2,18807969
1197,209,4,2,19724692
1198,209,5,4,12786576
1199,209,6,4,15588780
1200,209,7,1,14695926
1201,209,8,4,20162328
1202,209,9,1,20332189
1203,210,1,1,14649376
1204,210,2,2,12349479
1205,210,3,2,12418375
1206,210,4,5,15982290
1207,211,1,2,20291428
1208,211,2,3,13055581
1209,211,3,3,18999129
1210,211,4,2,14631050
1211,211,5,3,19294849
1212,211,6,2,14356013
1213,211,7,5,13314208
1214,211,8,1,18054969
1215,211,9,5,21472296
1216,212,1,5,15905184
1217,212,2,4,16723395
1218,212,3,2,13254163
1219,212,4,5,21166486
1220,212,5,3,21940492
1221,212,6,4,17687781
1222,212,7,3,21983842
1223,213,1,4,12481205
1224,213,2,3,15114498
1225,213,3,3,22034955
1226,213,4,3,16158537
1227,214,1,2,17635425
1228,214,2,4,19141289
1229,214,3,3,20226888
1230,214,4,5,15282036
1231,214,5,1,21581360
1232,214,6,3,12634612
1233,214,7,2,15482189
1234,214,8,3,18417796
1235,215,1,3,13083729
1236,215,2,4,20044157
1237,215,3,1,17635253
1238,215,4,2,19440306
1239,215,5,2,17114037
1240,215,6,3,21719297
1241,215,7,1,18254986
1242,215,8,4,13631765
1243,215,9,4,20330252
1244,215,10,3,20359170
1245,216,1,1,18034232
1246,216,2,1,19762730
1247,216,3,2,16553424
1248,216,4,5,18376038
1249,217,1,5,21396665
1250,217,2,1,21431452
1251,217,3,5,17095364
1252,217,4,5,22200496
1253,217,5,5,18532304
1254,217,6,5,21593120
1255,217,7,2,13201734
1256,217,8,1,15078598
1257,217,9,4,21070324
1258,218,1,2,21803866
1259,218,2,2,17173207
1260,219,1,5,14882408
1261,219,2,4,15284138
1262,219,3,2,13887719
1263,220,1,5,12378508
1264,220,2,3,21070060
1265,220,3,3,17124918
1266,220,4,5,15250585
1267,220,5,2,17700026
1268,220,6,2,15898191
1269,220,7,1,12416104
1270,221,1,1,19683251
1271,221,2,4,19881607
1272,221,3,2,21025875
1273,221,4,5,13151328
1274,221,5,5,18511222
1275,221,6,1,16003208
1276,222,1,1,20097772
1277,222,2,5,13060335
1278,222,3,4,19745008
1279,222,4,1,13418026
1280,222,5,2,18066897
1281,222,6,3,19150950
1282,222,7,4,21654034
1283,222,8,5,19550791
1284,222,9,3,14333184
1285,222,10,2,12826841
1286,223,1,1,20294833
1287,223,2,2,20596371
1288,223,3,3,14576672
1289,223,4,2,14893247
1290,223,5,4,17873067
1291,224,1,1,21603844
1292,225,1,4,13950929
1293,225,2,4,12424547
1294,225,3,1,15852412
1295,225,4,3,14968999
1296,225,5,2,17323425
1297,226,1,3,19675002
1298,226,2,1,15276588
1299,226,3,2,21091333
1300,226,4,1,22027656
1301,226,5,1,12685775
1302,226,6,4,13362440
1303,226,7,3,18401142
1304,226,8,3,12719556
1305,226,9,2,17119972
1306,226,10,4,12562431
1307,227,1,3,17914516
1308,227,2,2,18843932
1309,227,3,5,17635248
1310,228,1,1,19647645
1311,228,2,2,21668729
1312,228,3,4,22005903
1313,228,4,4,19200211
1314,228,5,1,13662851
1315,228,6,3,18123494
1316,229,1,1,12906701
1317,229,2,2,21937278
1318,229,3,1,18189455
1319,229,4,1,16139169
1320,229,5,2,12509858
1321,230,1,5,17469951
1322,230,2,4,18505583
1323,230,3,5,18901681
1324,230,4,5,18158403
1325,230,5,1,17010154
1326,230,6,2,19033789
1327,231,1,4,13095951
1328,231,2,2,20955369
1329,231,3,2,20405104
1330,231,4,1,21819886
1331,231,5,1,21854670
1332,231,6,4,16350142
1333,231,7,5,14454319
1334,231,8,3,19962029
1335,231,9,5,20262310
1336,232,1,2,18366479
1337,232,2,4,19336863
1338,232,3,1,12868172
1339,232,4,1,16135771
1340,233,1,4,20955708
1341,233,2,5,15371548
1342,234,1,4,14000131
1343,234,2,5,13402901
1344,234,3,3,17452139
1345,234,4,1,17360520
1346,234,5,1,20680570
1347,235,1,5,19032670
1348,235,2,1,20339682
1349,235,3,2,20061292
1350,235,4,1,13664532
1351,235,5,3,20482509
1352,236,1,3,13836777
1353,236,2,3,18327407
1354,236,3,2,15138031
1355,236,4,3,13883685
1356,236,5,3,13505528
1357,236,6,2,20879160
1358,236,7,5,21354313
1359,236,8,4,16038765
1360,236,9,1,19580767
1361,237,1,1,14050598
1362,237,2,2,20174449
1363,237,3,3,18308521
1364,238,1,1,17583878
1365,238,2,1,18446828
1366,238,3,3,16980508
1367,238,4,4,17152735
1368,239,1,5,19907195
1369,239,2,1,21183171
1370,240,1,4,18895466
1371,240,2,5,22233785
1372,240,3,3,21073655
1373,240,4,5,14598299
1374,240,5,5,16803716
1375,240,6,5,16177184
1376,240,7,3,19716196
1377,240,8,2,18104845
1378,241,1,3,21145696
1379,241,2,5,17933092
1380,241,3,5,21133581
1381,241,4,1,13461175
1382,241,5,2,19796091
1383,241,6,3,21785951
1384,241,7,4,19036161
1385,241,8,5,14187803
1386,242,1,1,12618697
1387,242,2,2,20239201
1388,242,3,1,15617090
1389,242,4,1,17491851
1390,242,5,4,21049115
1391,242,6,5,20360323
1392,242,7,4,17668433
1393,242,8,2,16243309
1394,242,9,2,16265716
1395,243,1,5,20496841
1396,243,2,4,13749950
1397,243,3,2,13549111
1398,243,4,1,22272028
1399,244,1,4,20557423
1400,244,2,3,20373861
1401,244,3,1,15508499
1402,244,4,5,18588711
1403,244,5,1,20753756
1404,244,6,3,18094477
1405,244,7,5,14110723
1406,244,8,5,14064235
1407,244,9,4,14455532
1408,244,10,3,19108570
1409,245,1,3,16159394
1410,245,2,5,19371509
1411,245,3,3,18544245
1412,245,4,5,14885537
1413,245,5,3,13693721
1414,246,1,5,15013112
1415,246,2,2,19968580
1416,246,3,3,15550412
1417,247,1,2,19957363
1418,247,2,2,14139339
1419,248,1,4,13158159
1420,248,2,3,22111333
1421,248,3,3,16013835
1422,249,1,2,12527373
1423,249,2,5,17827468
1424,250,1,5,12568936
1425,251,1,4,18961988
1426,251,2,2,18943720
1427,251,3,5,16979652
1428,251,4,5,14941291
1429,251,5,5,17381707
1430,251,6,4,16200001
1431,252,1,3,14456112
1432,252,2,2,16391812
1433,252,3,4,16905078
1434,252,4,2,13297989
1435,252,5,2,21970848
1436,253,1,2,13173638
1437,253,2,1,17035756
1438,253,3,2,12865115
1439,253,4,1,19554170
1440,253,5,1,20333734
1441,253,6,5,16406772
1442,254,1,3,15867823
1443,254,2,2,15581678
1444,254,3,2,17213809
1445,255,1,5,16115331
1446,255,2,4,20944259
1447,255,3,2,20558841
1448,255,4,1,16045731
1449,255,5,1,17567473
1450,255,6,4,12392992
1451,256,1,3,22007599
1452,256,2,1,13809385
1453,257,1,4,17611323
1454,257,2,5,15730753
1455,257,3,5,13300131
1456,257,4,2,16001558
1457,257,5,5,13144624
1458,257,6,2,16863103
1459,257,7,5,14086386
1460,257,8,1,13748787
1461,257,9,4,22336541
1462,257,10,4,18210224
1463,258,1,4,19695501
1464,258,2,3,16689614
1465,258,3,1,17541854
1466,258,4,2,16569275
1467,258,5,4,14105230
1468,258,6,3,12782748
1469,259,1,5,21510078
1470,259,2,4,21009322
1471,259,3,1,17503238
1472,259,4,3,19940799
1473,259,5,5,16833931
1474,259,6,1,19989166
1475,259,7,2,15107310
1476,260,1,1,13515260
1477,260,2,2,12543296
1478,261,1,2,15975374
1479,261,2,5,16136767
1480,261,3,2,22313618
1481,261,4,2,16809801
1482,261,5,4,22308462
1483,261,6,3,21007662
1484,261,7,4,20174877
1485,261,8,3,16092737
1486,261,9,5,21931024
1487,261,10,2,20518657
1488,262,1,5,12403253
1489,262,2,3,15494165
1490,262,3,1,19906058
1491,262,4,1,18542217
1492,263,1,5,13341200
1493,263,2,3,15217075
1494,263,3,5,18078938
1495,263,4,5,16630987
1496,263,5,3,22340147
1497,263,6,5,18104666
1498,263,7,3,21529861
1499,263,8,3,16059440
1500,264,1,3,21606904
1501,264,2,5,22232715
1502,264,3,1,14123534
1503,264,4,1,20277578
1504,264,5,1,13060290
1505,264,6,4,20141087
1506,265,1,1,19766041
1507,265,2,2,21509104
1508,265,3,3,16852129
1509,266,1,2,18935168
1510,266,2,1,13316959
1511,266,3,5,12473338
1512,266,4,1,12545314
1513,266,5,3,13829944
1514,266,6,2,16334130
1515,266,7,5,18953436
1516,266,8,2,22230576
1517,267,1,5,16500289
1518,267,2,2,19796900
1519,267,3,5,13925653
1520,267,4,3,18777042
1521,267,5,2,16276847
1522,267,6,1,21852094
1523,268,1,1,15938776
1524,268,2,2,18780849
1525,268,3,5,13422792
1526,268,4,5,13224258
1527,269,1,1,14591034
1528,269,2,5,12835137
1529,270,1,4,13982045
1530,270,2,3,20805935
1531,270,3,2,22024145
1532,270,4,1,18016209
1533,270,5,3,20761160
1534,271,1,4,17602284
1535,271,2,4,19163422
1536,272,1,2,21710995
1537,272,2,4,13476209
1538,272,3,4,16899436
1539,273,1,1,14745698
1540,273,2,3,22272832
1541,273,3,3,15215982
1542,273,4,3,20757619
1543,273,5,4,21360332
1544,273,6,2,17433477
1545,273,7,1,13138137
1546,274,1,3,17851525
1547,274,2,4,14406356
1548,274,3,5,13741289
1549,274,4,3,14399372
1550,274,5,4,22327223
1551,275,1,4,13713884
1552,275,2,2,12442661
1553,275,3,4,13268511
1554,275,4,1,19378956
1555,275,5,4,18295061
1556,275,6,4,17230733
1557,275,7,1,14628295
1558,275,8,1,21122188
1559,275,9,3,18218198
1560,276,1,2,20824709
1561,276,2,1,12563543
1562,277,1,4,12822343
1563,277,2,5,20203565
1564,277,3,3,20232335
1565,278,1,1,18299892
1566,278,2,2,20409718
1567,278,3,5,18400625
1568,278,4,2,20860042
1569,278,5,1,16451906
1570,278,6,1,12966231
1571,278,7,1,16934316
1572,278,8,5,13326953
1573,278,9,1,20969141
1574,279,1,4,18534703
1575,279,2,2,22265443
1576,279,3,1,13896042
1577,279,4,4,21861075
1578,279,5,1,14262712
1579,279,6,2,16105088
1580,279,7,3,14487248
1581,279,8,3,14193442
1582,280,1,4,14182911
1583,281,1,4,17594805
1584,281,2,5,14622690
1585,281,3,4,17740086
1586,281,4,2,14924700
1587,281,5,4,21993155
1588,281,6,3,19481110
1589,281,7,3,12781380
1590,281,8,4,20247513
1591,281,9,5,21951217
1592,281,10,2,19517429
1593,282,1,4,21416796
1594,282,2,4,14473310
1595,282,3,2,18462143
1596,282,4,2,21488029
1597,282,5,1,14881221
1598,282,6,3,12701469
1599,282,7,1,21368611
1600,282,8,4,14337744
1601,283,1,5,21838019
1602,283,2,2,14436228
1603,283,3,1,13350482
1604,284,1,3,13517261
1605,284,2,3,17169901
1606,284,3,3,20797609
1607,284,4,1,19942335
1608,284,5,4,13807891
1609,284,6,4,22066499
1610,284,7,5,16460428
1611,285,1,1,14752674
1612,285,2,1,20325550
1613,285,3,4,20506686
1614,285,4,2,15935316
1615,285,5,2,17360467
1616,285,6,5,15278232
1617,286,1,5,20399926
1618,286,2,3,19022469
1619,286,3,5,19415529
1620,286,4,5,19809292
1621,286,5,2,13077436
1622,286,6,1,19245949
1623,286,7,1,22296745
1624,286,8,3,17590689
1625,287,1,3,15794300
1626,287,2,3,16618251
1627,287,3,2,18415077
1628,287,4,3,16964121
1629,287,5,3,13745461
1630,287,6,3,21791520
1631,287,7,3,19790133
1632,287,8,3,21701795
1633,287,9,1,19909905
1634,288,1,4,14064097
1635,288,2,1,16710664
1636,289,1,4,21062063
1637,289,2,1,14428971
1638,289,3,5,20852751
1639,289,4,1,21774320
1640,289,5,5,18932293
1641,289,6,2,17182720
1642,289,7,4,17333642
1643,289,8,4,13392175
1644,290,1,5,15796323
1645,290,2,4,21897115
1646,290,3,5,17656232
1647,291,1,1,12764699
1648,291,2,5,20737873
1649,291,3,4,17696914
1650,291,4,5,14112372
1651,291,5,3,12377866
1652,291,6,4,13062166
1653,292,1,4,12793776
1654,292,2,5,19739289
1655,292,3,5,18588637
1656,292,4,1,18073602
1657,292,5,5,21337852
1658,293,1,1,16059792
1659,294,1,4,22208888
1660,294,2,4,18152070
1661,294,3,1,19750919
1662,294,4,5,17508373
1663,294,5,3,12461734
1664,294,6,4,19350181
1665,294,7,3,17916633
1666,294,8,5,14439665
1667,294,9,2,22235096
1668,295,1,5,14180415
1669,296,1,3,15319323
1670,296,2,4,15759308
1671,297,1,4,18211231
1672,297,2,1,21954276
1673,298,1,2,18408885
1674,298,2,3,19899674
1675,298,3,5,21144042
1676,298,4,4,14644787
1677,299,1,2,12830229
1678,299,2,1,13090394
1679,299,3,2,15653224
1680,299,4,2,13067317
1681,299,5,3,19233195
1682,300,1,5,20731591
1683,300,2,3,22226468
1684,300,3,2,12410163
1685,300,4,4,14051843
1686,301,1,1,12821224
1687,301,2,3,17600229
1688,301,3,2,14429894
1689,301,4,1,18350882
1690,301,5,1,18827840
1691,301,6,1,17900867
1692,301,7,3,16290810
1693,302,1,4,19720284
1694,302,2,2,16380901
1695,303,1,1,20086501
1696,303,2,4,15212569
1697,303,3,4,17682708
1698,303,4,3,15362922
1699,303,5,1,21372795
1700,303,6,2,20799796
1701,303,7,2,18733506
1702,303,8,5,18129879
1703,304,1,5,18829028
1704,304,2,3,15660840
1705,304,3,2,18400670
1706,304,4,5,18106325
1707,304,5,1,22330963
1708,304,6,1,15759027
1709,304,7,3,13228983
1710,305,1,3,14370835
1711,305,2,4,13293976
1712,305,3,2,15084313
1713,305,4,1,21167446
1714,305,5,5,19984180
1715,305,6,1,20173649
1716,305,7,1,21738148
1717,305,8,1,14494724
1718,306,1,3,17938419
1719,306,2,1,17177911
1720,306,3,1,21594152
1721,307,1,2,19331578
1722,307,2,4,20130699
1723,307,3,5,17043347
1724,308,1,2,21931854
1725,308,2,3,13210383
1726,308,3,2,13275465
1727,308,4,2,19204097
1728,308,5,3,21750159
1729,308,6,2,16866333
1730,308,7,5,18501672
1731,309,1,1,16374475
1732,309,2,1,20478382
1733,309,3,1,18745604
1734,309,4,4,18077517
1735,309,5,3,20985429
1736,310,1,4,15592583
1737,310,2,1,15194130
1738,310,3,3,19162766
1739,310,4,1,20912423
1740,310,5,4,19161526
1741,310,6,2,22014731
1742,310,7,2,15199343
1743,311,1,5,15733109
1744,311,2,2,15252817
1745,312,1,4,17019982
1746,312,2,1,13130400
1747,312,3,3,16965031
1748,313,1,1,12865686
1749,314,1,3,14344497
1750,314,2,2,14864730
1751,314,3,3,21919160
1752,314,4,4,21968242
1753,314,5,5,15928015
1754,314,6,2,14663636
1755,314,7,1,12875780
1756,315,1,2,16025655
1757,315,2,5,17615347
1758,315,3,3,16000813
1759,315,4,1,15718608
1760,315,5,2,14582202
1761,315,6,1,20937079
1762,315,7,1,12674476
1763,315,8,4,16486923
1764,316,1,5,16769934
1765,316,2,5,20092367
1766,316,3,2,13589087
1767,316,4,5,13553604
1768,316,5,4,21863063
1769,316,6,4,20221070
1770,316,7,1,22106581
1771,316,8,2,14776796
1772,316,9,3,19965234
1773,317,1,3,13109399
1774,317,2,3,17490394
1775,317,3,1,16408371
1776,317,4,5,16288442
1777,317,5,5,13182695
1778,317,6,1,15042143
1779,318,1,3,21496260
1780,318,2,3,17162007
1781,318,3,3,17927779
1782,318,4,4,16973561
1783,318,5,4,16764267
1784,318,6,2,14545480
1785,318,7,3,13907985
1786,319,1,2,21715697
1787,319,2,3,14110020
1788,319,3,4,20792926
1789,319,4,1,20672966
1790,319,5,3,17531400
1791,319,6,5,21322675
1792,320,1,4,21376382
1793,320,2,5,16460190
1794,320,3,1,18522505
1795,320,4,4,18375910
1796,320,5,4,17654862
1797,320,6,4,22042731
1798,321,1,4,12659832
1799,321,2,4,14910833
1800,321,3,5,15928497
1801,321,4,1,13818444
1802,321,5,5,16937748
1803,321,6,5,18044678
1804,322,1,3,14252101
1805,322,2,2,15851656
1806,322,3,2,16200725
1807,322,4,5,13923823
1808,322,5,1,13593657
1809,322,6,3,12856540
1810,322,7,5,18284003
1811,322,8,3,17813161
1812,322,9,2,17920238
1813,323,1,5,21423771
1814,323,2,3,17262625
1815,323,3,5,18943279
1816,323,4,2,19501424
1817,323,5,2,14620328
1818,323,6,2,18677689
1819,323,7,2,14513275
1820,323,8,2,19418595
1821,323,9,3,16624347
1822,324,1,4,19132025
1823,324,2,2,22241242
1824,324,3,1,12497493
1825,324,4,1,12946300
1826,324,5,5,17252933
1827,324,6,5,22325838
1828,324,7,2,17366909
1829,325,1,1,12872157
1830,325,2,2,16331686
1831,325,3,2,18817785
1832,326,1,5,19988874
1833,326,2,3,12923620
1834,326,3,1,15332288
1835,326,4,4,22008467
1836,326,5,5,13381642
1837,326,6,2,20486882
1838,326,7,5,14623211
1839,326,8,4,21200810
1840,326,9,2,17850166
1841,326,10,2,13593256
1842,327,1,2,16403582
1843,327,2,2,20799121
1844,327,3,4,21646584
1845,327,4,3,16296247
1846,327,5,4,16205116
1847,327,6,3,20346273
1848,328,1,2,17086241
1849,328,2,5,19256895
1850,328,3,3,21642810
1851,328,4,5,15216369
1852,328,5,3,20198455
1853,328,6,1,16977239
1854,328,7,1,20051759
1855,328,8,2,14632150
1856,328,9,1,14290393
1857,328,10,2,14255849
1858,329,1,1,18634675
1859,329,2,5,15195647
1860,330,1,4,17339801
1861,330,2,2,18716461
1862,331,1,3,15382085
1863,331,2,2,17795574
1864,331,3,4,16049880
1865,331,4,3,18567893
1866,331,5,2,17622082
1867,331,6,3,20422614
1868,331,7,4,14150756
1869,331,8,4,13819127
1870,331,9,2,12794061
1871,331,10,5,21521224
1872,332,1,1,13406913
1873,332,2,2,18840853
1874,332,3,3,15976529
1875,332,4,3,20162466
1876,332,5,4,14308551
1877,332,6,3,21079118
1878,332,7,3,15020642
1879,333,1,3,19456726
1880,333,2,3,17394229
1881,333,3,4,19400118
1882,333,4,2,16314209
1883,333,5,1,12644816
1884,333,6,1,15977244
1885,333,7,2,16312993
1886,334,1,1,16060231
1887,334,2,4,20408461
1888,334,3,2,15422577
1889,334,4,5,16302225
1890,334,5,2,16826725
1891,334,6,4,21770073
1892,334,7,4,13741837
1893,334,8,2,18392525
1894,334,9,1,17715097
1895,335,1,4,15181293
1896,335,2,3,19517537
1897,335,3,1,19247274
1898,335,4,3,15098599
1899,335,5,4,16949260
1900,336,1,5,20887302
1901,336,2,5,20376347
1902,336,3,5,21464170
1903,336,4,1,20020693
1904,336,5,2,22153584
1905,336,6,5,13046498
1906,336,7,1,12678101
1907,337,1,5,21018507
1908,337,2,2,13433714
1909,337,3,5,22023989
1910,337,4,3,12920552
1911,337,5,2,14725783
1912,337,6,4,22104279
1913,338,1,4,20152610
1914,339,1,5,13280514
1915,339,2,3,14447078
1916,340,1,3,20487380
1917,340,2,4,16511050
1918,340,3,5,18485957
1919,340,4,4,12988784
1920,340,5,1,12356877
1921,341,1,5,20040081
1922,342,1,5,21820956
1923,342,2,1,14088951
1924,342,3,2,21671842
1925,342,4,2,12984419
1926,342,5,1,20097380
1927,342,6,3,20214272
1928,342,7,4,13987715
1929,342,8,4,17779220
1930,342,9,1,16691501
1931,342,10,2,20990255
1932,343,1,3,17563866
1933,343,2,3,13654762
1934,343,3,2,13492219
1935,343,4,5,14672605
1936,343,5,3,20487945
1937,343,6,5,21624337
1938,343,7,1,13153209
1939,343,8,2,12427694
1940,344,1,2,17984737
1941,344,2,5,16452144
1942,344,3,2,19128625
1943,344,4,5,20716271
1944,344,5,4,14633552
1945,344,6,1,16285781
1946,344,7,3,17775136
1947,345,1,1,17438112
1948,345,2,2,16633120
1949,345,3,4,18717765
1950,345,4,4,14437079
1951,345,5,5,16882694
1952,345,6,4,21136541
1953,345,7,3,17394404
1954,345,8,3,17391625
1955,345,9,5,20168643
1956,345,10,5,15460853
1957,346,1,4,19045557
1958,347,1,2,19551462
1959,347,2,5,14228485
1960,347,3,1,21493460
1961,347,4,1,17134749
1962,347,5,5,17049558
1963,347,6,4,21348581
1964,347,7,2,18422188
1965,347,8,4,15587443
1966,347,9,5,20068563
1967,347,10,1,19443810
1968,348,1,1,14629932
1969,348,2,2,16520477
1970,348,3,1,14042713
1971,348,4,2,21055458
1972,348,5,2,21325343
1973,348,6,2,13630550
1974,348,7,4,15755824
1975,349,1,5,18815477
1976,349,2,4,15218796
1977,349,3,2,21929812
1978,350,1,1,14361672
1979,350,2,1,19141762
1980,350,3,1,18549978
1981,350,4,2,18382447
1982,350,5,2,14959519
1983,350,6,5,14273482
1984,350,7,3,20961581
1985,350,8,2,14558264
1986,350,9,5,19586764
1987,350,10,3,19630836
1988,351,1,4,17477828
1989,351,2,1,19558596
1990,351,3,5,13913402
1991,352,1,2,16446217
1992,352,2,5,20107182
1993,352,3,1,13527572
1994,352,4,1,17869626
1995,352,5,3,14760692
1996,352,6,3,17255882
1997,352,7,4,12389598
1998,353,1,5,13201967
1999,353,2,1,16978141
2000,353,3,1,15185672
2001,353,4,5,13331929
2002,353,5,2,18162606
2003,353,6,1,22149375
2004,353,7,2,16573523
2005,353,8,1,15258244
2006,354,1,1,17361287
2007,354,2,2,14186218
2008,354,3,3,13748477
2009,354,4,4,20320561
2010,354,5,2,21932174
2011,354,6,4,20416041
2012,354,7,1,14961299
2013,354,8,3,12578328
2014,354,9,2,19627784
2015,355,1,2,18716407
2016,356,1,5,14559374
2017,356,2,1,16611751
2018,356,3,3,19557183
2019,356,4,5,15166351
2020,356,5,4,20316237
2021,356,6,3,17151429
2022,357,1,4,19529094
2023,357,2,4,20247083
2024,357,3,5,14888048
2025,357,4,2,19605625
2026,357,5,1,17829010
2027,357,6,5,19712826
2028,357,7,1,14242474
2029,357,8,5,20556887
2030,358,1,3,22120650
2031,358,2,2,21277676
2032,358,3,5,21580153
2033,358,4,5,15677178
2034,358,5,5,13644423
2035,359,1,2,17431491
2036,359,2,1,16861447
2037,359,3,5,15319810
2038,359,4,3,20806645
2039,359,5,2,16976421
2040,359,6,1,20876030
2041,359,7,1,17131951
2042,359,8,5,22208946
2043,359,9,2,20963984
2044,359,10,4,12613165
2045,360,1,1,17672047
2046,360,2,4,13263009
2047,360,3,3,22042387
2048,360,4,1,21360028
2049,360,5,5,19630887
2050,360,6,1,18883572
2051,360,7,2,13882174
2052,360,8,2,19071661
2053,361,1,2,16764167
2054,362,1,1,19835110
2055,363,1,4,14180304
2056,363,2,5,15437977
2057,363,3,2,15618987
2058,363,4,4,18190447
2059,363,5,2,20684142
2060,363,6,5,15194404
2061,363,7,2,12673147
2062,363,8,2,13033776
2063,363,9,5,12923517
2064,364,1,5,17834630
2065,364,2,3,17871583
2066,364,3,5,14425217
2067,364,4,3,13099813
2068,364,5,5,20293888
2069,365,1,4,14003179
2070,365,2,2,18351201
2071,365,3,5,15308500
2072,365,4,4,19743110
2073,366,1,4,13720828
2074,366,2,1,17174987
2075,366,3,2,17594683
2076,366,4,3,16455382
2077,366,5,4,17806658
2078,366,6,2,17508639
2079,366,7,4,14608763
2080,366,8,4,21678345
2081,366,9,4,17227294
2082,366,10,5,12752684
2083,367,1,2,13851993
2084,367,2,4,12786841
2085,367,3,1,16030175
2086,367,4,2,16741549
2087,367,5,1,12638396
2088,367,6,1,15508165
2089,367,7,1,15327289
2090,368,1,5,16684967
2091,369,1,5,16704055
2092,370,1,5,17758235
2093,370,2,1,17577095
2094,370,3,5,15344967
2095,370,4,5,13675544
2096,370,5,4,12605548
2097,370,6,2,21700712
2098,371,1,1,19261371
2099,371,2,3,17003000
2100,371,3,1,18098402
2101,371,4,1,17910414
2102,371,5,3,12953241
2103,371,6,3,21825336
2104,371,7,4,19713400
2105,371,8,5,20081149
2106,371,9,1,20133522
2107,372,1,5,21524559
2108,372,2,3,19454913
2109,372,3,5,13028797
2110,372,4,1,20428115
2111,372,5,1,21486126
2112,372,6,4,17124476
2113,372,7,3,19403836
2114,372,8,4,16740041
2115,373,1,1,15328060
2116,374,1,4,16642210
2117,375,1,3,16848035
2118,375,2,5,19951666
2119,375,3,1,22045345
2120,375,4,5,20524289
2121,375,5,3,16014818
2122,376,1,5,20766095
2123,376,2,3,17655736
2124,376,3,1,14611133
2125,377,1,1,14850070
2126,377,2,4,21780844
2127,377,3,5,15476627
2128,377,4,2,21764465
2129,377,5,1,19508099
2130,378,1,1,19717235
2131,379,1,1,18744828
2132,380,1,5,20723779
2133,380,2,2,18270758
2134,380,3,4,13864888
2135,380,4,5,18972539
2136,380,5,5,15256209
2137,380,6,4,22024655
2138,380,7,2,21905754
2139,380,8,3,16214425
2140,380,9,2,17582974
2141,380,10,3,22270918
2142,381,1,2,20924662
2143,381,2,4,19070287
2144,381,3,1,18120720
2145,381,4,1,20842972
2146,381,5,2,20972816
2147,381,6,1,12470565
2148,381,7,4,15694550
2149,381,8,5,20708045
2150,381,9,2,17432249
2151,381,10,4,18599242
2152,382,1,3,17571618
2153,382,2,1,20175469
2154,382,3,5,18953050
2155,383,1,4,14608156
2156,383,2,5,22286466
2157,383,3,5,18474089
2158,384,1,2,15081192
2159,384,2,1,18826558
2160,384,3,1,20650679
2161,384,4,4,16223871
2162,384,5,5,20132831
2163,384,6,3,19128032
2164,384,7,1,20854986
2165,384,8,3,17462989
2166,385,1,1,14530543
2167,385,2,1,12630704
2168,385,3,1,19213234
2169,385,4,4,19091804
2170,386,1,3,13550469
2171,386,2,5,18749132
2172,386,3,4,15725807
2173,386,4,5,16045325
2174,386,5,1,22027402
2175,386,6,4,17153227
2176,386,7,1,17964701
2177,387,1,5,21591886
2178,387,2,5,15267778
2179,387,3,4,21659761
2180,388,1,3,18288277
2181,388,2,5,22058691
2182,388,3,1,18307457
2183,388,4,5,15194129
2184,388,5,4,20850782
2185,388,6,3,17546351
2186,388,7,5,16590750
2187,389,1,1,20763594
2188,389,2,3,21040421
2189,389,3,5,13466279
2190,390,1,4,21510971
2191,390,2,1,13868827
2192,390,3,1,14636136
2193,390,4,5,22072200
2194,390,5,3,13970594
2195,390,6,3,19029965
2196,390,7,3,14771192
2197,390,8,3,20543673
2198,390,9,2,20654405
2199,391,1,2,17692663
2200,391,2,1,18232215
2201,391,3,1,20526358
2202,391,4,2,12890712
2203,391,5,5,20120342
2204,391,6,1,17055626
2205,392,1,3,15759884
2206,392,2,1,17811971
2207,392,3,5,22161935
2208,392,4,4,16238361
2209,392,5,4,16253179
2210,392,6,5,19935830
2211,392,7,2,19197103
2212,392,8,2,15994094
2213,392,9,2,19957728
2214,393,1,3,21480399
2215,393,2,1,15943298
2216,393,3,5,19589211
2217,394,1,5,18474551
2218,394,2,1,13107547
2219,394,3,4,22309226
2220,394,4,3,15751276
2221,394,5,1,20049858
2222,394,6,3,14047212
2223,394,7,5,21276484
2224,394,8,4,19480090
2225,395,1,2,14297720
